Timestamp,DroneID,Location,TaskType,TaskDuration(mins),Status,EdgeNode,BlockchainValidated,BatteryLevel(%),Payload(kg)
2025-01-05 06:42:00,DRONE_0045,Sector-D,Delivery,87,Failed,EdgeNode_4,Yes,97,0.81
2025-01-05 06:43:00,DRONE_0007,Sector-A,Emergency Response,83,Pending,EdgeNode_4,No,89,2.44
2025-01-05 06:44:00,DRONE_0081,Sector-D,Emergency Response,58,In Progress,EdgeNode_2,No,89,3.01
2025-01-05 06:45:00,DRONE_0064,Sector-D,Traffic Monitoring,6,Failed,EdgeNode_5,Yes,60,0.42
2025-01-05 06:46:00,DRONE_0064,Sector-C,Emergency Response,41,Failed,EdgeNode_4,No,56,4.34
2025-01-05 06:47:00,DRONE_0002,Sector-D,Traffic Monitoring,87,In Progress,EdgeNode_3,No,26,1.64
2025-01-05 06:48:00,DRONE_0076,Sector-D,Surveillance,101,Failed,EdgeNode_4,Yes,96,3.32
2025-01-05 06:49:00,DRONE_0042,Sector-C,Delivery,107,Pending,EdgeNode_4,Yes,20,4.65
2025-01-05 06:50:00,DRONE_0082,Sector-A,Traffic Monitoring,118,Completed,EdgeNode_3,No,53,3.63
2025-01-05 06:51:00,DRONE_0054,Sector-A,Delivery,37,Failed,EdgeNode_2,No,71,4.44
2025-01-05 06:52:00,DRONE_0075,Sector-B,Mapping,5,Completed,EdgeNode_2,Yes,29,0.44
2025-01-05 06:53:00,DRONE_0016,Sector-D,Surveillance,107,Pending,EdgeNode_3,No,79,2.51
2025-01-05 06:54:00,DRONE_0018,Sector-C,Mapping,32,In Progress,EdgeNode_4,No,25,2.87
2025-01-05 06:55:00,DRONE_0099,Sector-B,Mapping,21,Failed,EdgeNode_4,No,87,3.48
2025-01-05 06:56:00,DRONE_0059,Sector-A,Emergency Response,61,Completed,EdgeNode_2,No,91,0.67
2025-01-05 06:57:00,DRONE_0090,Sector-A,Emergency Response,74,In Progress,EdgeNode_1,Yes,67,3.32
2025-01-05 06:58:00,DRONE_0016,Sector-C,Mapping,56,In Progress,EdgeNode_2,No,98,0.82
2025-01-05 06:59:00,DRONE_0006,Sector-B,Emergency Response,48,Failed,EdgeNode_3,No,64,0.43
2025-01-05 07:00:00,DRONE_0057,Sector-B,Delivery,88,Completed,EdgeNode_1,Yes,31,2.4
2025-01-05 07:01:00,DRONE_0047,Sector-C,Emergency Response,51,Failed,EdgeNode_1,No,89,3.04
2025-01-05 07:02:00,DRONE_0048,Sector-C,Mapping,17,Pending,EdgeNode_3,No,40,4.79
2025-01-05 07:03:00,DRONE_0042,Sector-B,Emergency Response,80,In Progress,EdgeNode_5,No,94,3.52
2025-01-05 07:04:00,DRONE_0076,Sector-A,Emergency Response,34,Completed,EdgeNode_2,No,55,3.0
2025-01-05 07:05:00,DRONE_0060,Sector-D,Traffic Monitoring,89,Failed,EdgeNode_4,Yes,42,1.15
2025-01-05 07:06:00,DRONE_0077,Sector-A,Traffic Monitoring,70,In Progress,EdgeNode_2,Yes,74,0.85
2025-01-05 07:07:00,DRONE_0004,Sector-C,Mapping,57,Failed,EdgeNode_3,No,46,3.08
2025-01-05 07:08:00,DRONE_0002,Sector-B,Delivery,22,Completed,EdgeNode_4,Yes,39,1.19
2025-01-05 07:09:00,DRONE_0090,Sector-B,Surveillance,32,Pending,EdgeNode_5,Yes,34,3.56
2025-01-05 07:10:00,DRONE_0059,Sector-D,Surveillance,8,Pending,EdgeNode_3,Yes,61,0.66
2025-01-05 07:11:00,DRONE_0027,Sector-B,Mapping,46,Pending,EdgeNode_2,No,23,1.76
2025-01-05 07:12:00,DRONE_0027,Sector-D,Delivery,111,Failed,EdgeNode_1,No,48,3.89
2025-01-05 07:13:00,DRONE_0079,Sector-A,Delivery,10,In Progress,EdgeNode_3,Yes,74,4.17
2025-01-05 07:14:00,DRONE_0072,Sector-A,Delivery,106,Pending,EdgeNode_3,Yes,94,1.79
2025-01-05 07:15:00,DRONE_0007,Sector-B,Traffic Monitoring,13,Pending,EdgeNode_2,Yes,68,1.11
2025-01-05 07:16:00,DRONE_0063,Sector-B,Mapping,24,Pending,EdgeNode_5,Yes,90,4.8
2025-01-05 07:17:00,DRONE_0046,Sector-C,Surveillance,113,Pending,EdgeNode_2,Yes,94,3.83
2025-01-05 07:18:00,DRONE_0063,Sector-C,Delivery,98,Completed,EdgeNode_2,Yes,73,4.05
2025-01-05 07:19:00,DRONE_0012,Sector-B,Mapping,105,Completed,EdgeNode_5,Yes,52,1.19
2025-01-05 07:20:00,DRONE_0013,Sector-B,Surveillance,42,In Progress,EdgeNode_5,No,56,2.18
2025-01-05 07:21:00,DRONE_0043,Sector-A,Traffic Monitoring,72,Completed,EdgeNode_3,No,96,0.43
2025-01-05 07:22:00,DRONE_0017,Sector-B,Emergency Response,106,Completed,EdgeNode_1,No,26,0.64
2025-01-05 07:23:00,DRONE_0063,Sector-C,Surveillance,54,Completed,EdgeNode_2,No,43,1.18
2025-01-05 07:24:00,DRONE_0081,Sector-A,Surveillance,64,Failed,EdgeNode_1,Yes,74,1.59
2025-01-05 07:25:00,DRONE_0036,Sector-D,Surveillance,17,Completed,EdgeNode_5,No,30,4.99
2025-01-05 07:26:00,DRONE_0085,Sector-C,Emergency Response,103,Failed,EdgeNode_5,Yes,97,2.17
2025-01-05 07:27:00,DRONE_0008,Sector-C,Delivery,98,Failed,EdgeNode_2,No,63,3.52
2025-01-05 07:28:00,DRONE_0069,Sector-A,Emergency Response,46,Completed,EdgeNode_3,No,84,4.53
2025-01-05 07:29:00,DRONE_0090,Sector-D,Surveillance,72,Failed,EdgeNode_2,Yes,25,1.31
2025-01-05 07:30:00,DRONE_0080,Sector-C,Traffic Monitoring,29,Pending,EdgeNode_3,Yes,50,0.81
2025-01-05 07:31:00,DRONE_0036,Sector-B,Surveillance,35,In Progress,EdgeNode_4,No,62,1.29
2025-01-05 07:32:00,DRONE_0028,Sector-C,Traffic Monitoring,115,Completed,EdgeNode_3,No,31,4.42
2025-01-05 07:33:00,DRONE_0093,Sector-A,Mapping,16,Completed,EdgeNode_2,No,84,3.36
2025-01-05 07:34:00,DRONE_0047,Sector-A,Traffic Monitoring,68,In Progress,EdgeNode_2,No,71,2.31
2025-01-05 07:35:00,DRONE_0076,Sector-A,Surveillance,83,Completed,EdgeNode_3,No,89,4.12
2025-01-05 07:36:00,DRONE_0030,Sector-C,Emergency Response,65,Completed,EdgeNode_1,Yes,49,1.26
2025-01-05 07:37:00,DRONE_0023,Sector-D,Surveillance,57,In Progress,EdgeNode_3,Yes,96,1.27
2025-01-05 07:38:00,DRONE_0016,Sector-B,Surveillance,30,Failed,EdgeNode_4,Yes,95,2.88
2025-01-05 07:39:00,DRONE_0014,Sector-A,Mapping,65,Pending,EdgeNode_4,Yes,93,3.97
2025-01-05 07:40:00,DRONE_0074,Sector-D,Delivery,14,Failed,EdgeNode_1,Yes,74,1.37
2025-01-05 07:41:00,DRONE_0071,Sector-B,Surveillance,16,Pending,EdgeNode_4,Yes,58,1.13
2025-01-05 07:42:00,DRONE_0052,Sector-A,Mapping,26,In Progress,EdgeNode_2,No,93,2.42
2025-01-05 07:43:00,DRONE_0037,Sector-B,Emergency Response,108,Failed,EdgeNode_1,Yes,25,0.76
2025-01-05 07:44:00,DRONE_0029,Sector-B,Mapping,57,Failed,EdgeNode_1,No,75,3.76
2025-01-05 07:45:00,DRONE_0067,Sector-D,Mapping,25,Pending,EdgeNode_1,No,27,2.93
2025-01-05 07:46:00,DRONE_0015,Sector-B,Traffic Monitoring,39,Pending,EdgeNode_3,No,74,2.61
2025-01-05 07:47:00,DRONE_0100,Sector-A,Delivery,75,Pending,EdgeNode_3,No,35,4.37
2025-01-05 07:48:00,DRONE_0047,Sector-D,Delivery,86,Pending,EdgeNode_1,No,21,3.69
2025-01-05 07:49:00,DRONE_0046,Sector-C,Emergency Response,31,Completed,EdgeNode_4,No,83,0.83
2025-01-05 07:50:00,DRONE_0052,Sector-C,Mapping,64,In Progress,EdgeNode_2,No,30,2.16
2025-01-05 07:51:00,DRONE_0019,Sector-D,Emergency Response,103,Pending,EdgeNode_2,No,23,1.67
2025-01-05 07:52:00,DRONE_0077,Sector-C,Emergency Response,51,Failed,EdgeNode_3,Yes,22,4.03
2025-01-05 07:53:00,DRONE_0021,Sector-B,Delivery,70,Failed,EdgeNode_5,Yes,34,3.62
2025-01-05 07:54:00,DRONE_0064,Sector-A,Delivery,100,Failed,EdgeNode_1,No,87,2.41
2025-01-05 07:55:00,DRONE_0037,Sector-B,Delivery,19,Pending,EdgeNode_5,No,62,4.14
2025-01-05 07:56:00,DRONE_0027,Sector-D,Surveillance,113,In Progress,EdgeNode_2,Yes,28,2.11
2025-01-05 07:57:00,DRONE_0055,Sector-A,Mapping,28,Completed,EdgeNode_3,No,44,4.04
2025-01-05 07:58:00,DRONE_0029,Sector-D,Emergency Response,88,Pending,EdgeNode_3,Yes,84,0.26
2025-01-05 07:59:00,DRONE_0020,Sector-D,Mapping,14,Pending,EdgeNode_3,No,85,0.76
2025-01-05 08:00:00,DRONE_0025,Sector-D,Emergency Response,92,Completed,EdgeNode_3,No,74,3.8
2025-01-05 08:01:00,DRONE_0070,Sector-B,Emergency Response,28,In Progress,EdgeNode_3,No,64,0.66
2025-01-05 08:02:00,DRONE_0063,Sector-A,Emergency Response,92,Pending,EdgeNode_1,No,52,3.45
2025-01-05 08:03:00,DRONE_0036,Sector-A,Emergency Response,108,Failed,EdgeNode_5,No,41,3.65
2025-01-05 08:04:00,DRONE_0002,Sector-A,Traffic Monitoring,116,Failed,EdgeNode_2,Yes,61,3.34
2025-01-05 08:05:00,DRONE_0022,Sector-B,Traffic Monitoring,61,Pending,EdgeNode_2,No,95,4.11
2025-01-05 08:06:00,DRONE_0096,Sector-C,Surveillance,116,In Progress,EdgeNode_3,No,46,2.61
2025-01-05 08:07:00,DRONE_0016,Sector-B,Delivery,38,Failed,EdgeNode_3,Yes,30,4.5
2025-01-05 08:08:00,DRONE_0018,Sector-B,Emergency Response,45,Failed,EdgeNode_3,No,61,2.89
2025-01-05 08:09:00,DRONE_0069,Sector-D,Mapping,44,Completed,EdgeNode_4,Yes,97,2.59
2025-01-05 08:10:00,DRONE_0054,Sector-A,Traffic Monitoring,15,In Progress,EdgeNode_2,Yes,97,2.6
2025-01-05 08:11:00,DRONE_0100,Sector-A,Delivery,94,Pending,EdgeNode_3,Yes,41,4.57
2025-01-05 08:12:00,DRONE_0030,Sector-C,Surveillance,5,Completed,EdgeNode_5,No,28,1.29
2025-01-05 08:13:00,DRONE_0045,Sector-C,Delivery,34,Completed,EdgeNode_4,Yes,98,3.51
2025-01-05 08:14:00,DRONE_0019,Sector-D,Emergency Response,47,Completed,EdgeNode_1,No,76,1.29
2025-01-05 08:15:00,DRONE_0087,Sector-A,Delivery,86,In Progress,EdgeNode_4,No,50,0.55
2025-01-05 08:16:00,DRONE_0034,Sector-C,Emergency Response,30,In Progress,EdgeNode_4,No,37,4.77
2025-01-05 08:17:00,DRONE_0013,Sector-C,Traffic Monitoring,57,In Progress,EdgeNode_4,Yes,31,0.74
2025-01-05 08:18:00,DRONE_0043,Sector-A,Traffic Monitoring,51,Pending,EdgeNode_5,Yes,59,3.46
2025-01-05 08:19:00,DRONE_0062,Sector-B,Emergency Response,13,In Progress,EdgeNode_2,No,64,2.18
2025-01-05 08:20:00,DRONE_0093,Sector-C,Mapping,13,Completed,EdgeNode_3,No,68,4.2
2025-01-05 08:21:00,DRONE_0100,Sector-A,Traffic Monitoring,5,Failed,EdgeNode_5,Yes,20,3.89
2025-01-05 08:22:00,DRONE_0022,Sector-C,Mapping,75,Pending,EdgeNode_5,No,26,0.8
2025-01-05 08:23:00,DRONE_0052,Sector-D,Emergency Response,48,Pending,EdgeNode_3,Yes,21,2.39
2025-01-05 08:24:00,DRONE_0052,Sector-C,Emergency Response,63,Pending,EdgeNode_4,No,23,0.23
2025-01-05 08:25:00,DRONE_0036,Sector-A,Traffic Monitoring,60,Completed,EdgeNode_1,Yes,64,2.2
2025-01-05 08:26:00,DRONE_0073,Sector-C,Mapping,110,In Progress,EdgeNode_4,Yes,65,3.53
2025-01-05 08:27:00,DRONE_0019,Sector-D,Emergency Response,55,Completed,EdgeNode_4,Yes,86,1.24
2025-01-05 08:28:00,DRONE_0038,Sector-D,Traffic Monitoring,20,Failed,EdgeNode_2,Yes,28,4.07
2025-01-05 08:29:00,DRONE_0070,Sector-C,Emergency Response,42,In Progress,EdgeNode_4,No,76,0.36
2025-01-05 08:30:00,DRONE_0079,Sector-C,Delivery,15,Failed,EdgeNode_1,Yes,35,0.27
2025-01-05 08:31:00,DRONE_0057,Sector-D,Delivery,119,Pending,EdgeNode_5,No,70,0.23
2025-01-05 08:32:00,DRONE_0020,Sector-D,Traffic Monitoring,29,Pending,EdgeNode_4,Yes,71,1.47
2025-01-05 08:33:00,DRONE_0009,Sector-B,Emergency Response,97,Completed,EdgeNode_5,Yes,28,2.39
2025-01-05 08:34:00,DRONE_0032,Sector-B,Traffic Monitoring,87,In Progress,EdgeNode_2,No,25,0.63
2025-01-05 08:35:00,DRONE_0004,Sector-D,Surveillance,86,Pending,EdgeNode_1,Yes,63,4.98
2025-01-05 08:36:00,DRONE_0050,Sector-C,Traffic Monitoring,115,Completed,EdgeNode_3,No,98,5.0
2025-01-05 08:37:00,DRONE_0082,Sector-A,Traffic Monitoring,63,Failed,EdgeNode_3,No,25,2.65
2025-01-05 08:38:00,DRONE_0005,Sector-C,Delivery,33,Completed,EdgeNode_2,Yes,24,2.88
2025-01-05 08:39:00,DRONE_0020,Sector-C,Delivery,84,In Progress,EdgeNode_1,No,65,4.64
2025-01-05 08:40:00,DRONE_0087,Sector-B,Emergency Response,114,In Progress,EdgeNode_5,No,46,3.87
2025-01-05 08:41:00,DRONE_0075,Sector-B,Traffic Monitoring,44,In Progress,EdgeNode_2,Yes,64,0.92
2025-01-05 08:42:00,DRONE_0037,Sector-B,Traffic Monitoring,12,Pending,EdgeNode_4,No,60,3.98
2025-01-05 08:43:00,DRONE_0022,Sector-D,Emergency Response,102,Completed,EdgeNode_5,No,47,1.23
2025-01-05 08:44:00,DRONE_0058,Sector-D,Mapping,10,Failed,EdgeNode_4,Yes,73,2.21
2025-01-05 08:45:00,DRONE_0068,Sector-C,Emergency Response,49,In Progress,EdgeNode_4,No,51,2.71
2025-01-05 08:46:00,DRONE_0093,Sector-C,Delivery,113,Completed,EdgeNode_5,Yes,72,3.61
2025-01-05 08:47:00,DRONE_0044,Sector-A,Delivery,57,Pending,EdgeNode_4,No,90,0.84
2025-01-05 08:48:00,DRONE_0034,Sector-C,Traffic Monitoring,98,Failed,EdgeNode_3,Yes,49,0.47
2025-01-05 08:49:00,DRONE_0077,Sector-C,Delivery,112,Failed,EdgeNode_5,No,72,4.34
2025-01-05 08:50:00,DRONE_0042,Sector-B,Emergency Response,102,Failed,EdgeNode_2,No,50,4.15
2025-01-05 08:51:00,DRONE_0009,Sector-B,Traffic Monitoring,25,Pending,EdgeNode_3,Yes,31,2.66
2025-01-05 08:52:00,DRONE_0095,Sector-B,Emergency Response,61,In Progress,EdgeNode_2,No,28,3.35
2025-01-05 08:53:00,DRONE_0007,Sector-B,Emergency Response,80,Pending,EdgeNode_1,Yes,86,3.62
2025-01-05 08:54:00,DRONE_0068,Sector-B,Traffic Monitoring,117,Failed,EdgeNode_2,No,56,2.44
2025-01-05 08:55:00,DRONE_0019,Sector-A,Mapping,10,Completed,EdgeNode_5,Yes,47,1.36
2025-01-05 08:56:00,DRONE_0094,Sector-A,Delivery,107,Failed,EdgeNode_2,Yes,45,2.46
2025-01-05 08:57:00,DRONE_0031,Sector-A,Surveillance,67,Completed,EdgeNode_1,No,40,4.76
2025-01-05 08:58:00,DRONE_0035,Sector-B,Surveillance,10,Pending,EdgeNode_4,Yes,29,4.21
2025-01-05 08:59:00,DRONE_0057,Sector-D,Surveillance,57,Pending,EdgeNode_5,Yes,99,2.38
2025-01-05 09:00:00,DRONE_0085,Sector-B,Delivery,8,Pending,EdgeNode_3,No,43,1.21
2025-01-05 09:01:00,DRONE_0061,Sector-B,Mapping,13,Completed,EdgeNode_3,No,44,4.46
2025-01-05 09:02:00,DRONE_0031,Sector-A,Emergency Response,73,Pending,EdgeNode_2,Yes,71,3.23
2025-01-05 09:03:00,DRONE_0083,Sector-B,Traffic Monitoring,78,In Progress,EdgeNode_3,Yes,20,2.08
2025-01-05 09:04:00,DRONE_0095,Sector-A,Mapping,115,Failed,EdgeNode_1,Yes,72,0.65
2025-01-05 09:05:00,DRONE_0053,Sector-B,Surveillance,76,In Progress,EdgeNode_3,No,87,3.78
2025-01-05 09:06:00,DRONE_0032,Sector-C,Delivery,91,Completed,EdgeNode_2,Yes,97,1.65
2025-01-05 09:07:00,DRONE_0066,Sector-D,Delivery,8,Pending,EdgeNode_3,Yes,43,3.07
2025-01-05 09:08:00,DRONE_0059,Sector-D,Traffic Monitoring,62,Failed,EdgeNode_4,Yes,46,2.89
2025-01-05 09:09:00,DRONE_0010,Sector-A,Emergency Response,41,Pending,EdgeNode_4,No,46,3.53
2025-01-05 09:10:00,DRONE_0002,Sector-C,Mapping,75,Pending,EdgeNode_3,Yes,84,2.73
2025-01-05 09:11:00,DRONE_0066,Sector-D,Mapping,10,Failed,EdgeNode_5,Yes,58,3.19
2025-01-05 09:12:00,DRONE_0060,Sector-A,Mapping,113,Failed,EdgeNode_3,No,96,0.5
2025-01-05 09:13:00,DRONE_0088,Sector-B,Emergency Response,55,In Progress,EdgeNode_4,Yes,55,3.36
2025-01-05 09:14:00,DRONE_0017,Sector-B,Emergency Response,110,In Progress,EdgeNode_4,No,95,1.05
2025-01-05 09:15:00,DRONE_0096,Sector-C,Emergency Response,83,In Progress,EdgeNode_1,Yes,88,2.02
2025-01-05 09:16:00,DRONE_0016,Sector-D,Traffic Monitoring,103,In Progress,EdgeNode_2,No,24,2.61
2025-01-05 09:17:00,DRONE_0016,Sector-B,Delivery,54,In Progress,EdgeNode_1,No,29,3.47
2025-01-05 09:18:00,DRONE_0046,Sector-A,Surveillance,100,Completed,EdgeNode_5,Yes,35,3.74
2025-01-05 09:19:00,DRONE_0039,Sector-B,Emergency Response,18,Completed,EdgeNode_2,Yes,72,3.55
2025-01-05 09:20:00,DRONE_0031,Sector-B,Delivery,103,Pending,EdgeNode_3,No,33,0.57
2025-01-05 09:21:00,DRONE_0088,Sector-D,Emergency Response,15,Pending,EdgeNode_3,No,93,2.0
2025-01-05 09:22:00,DRONE_0001,Sector-D,Surveillance,14,In Progress,EdgeNode_5,Yes,48,1.48
2025-01-05 09:23:00,DRONE_0011,Sector-A,Emergency Response,65,Pending,EdgeNode_4,Yes,47,2.05
2025-01-05 09:24:00,DRONE_0085,Sector-C,Delivery,85,Completed,EdgeNode_3,No,36,3.27
2025-01-05 09:25:00,DRONE_0004,Sector-C,Traffic Monitoring,17,Completed,EdgeNode_1,Yes,88,1.05
2025-01-05 09:26:00,DRONE_0071,Sector-B,Surveillance,38,Pending,EdgeNode_4,Yes,85,2.56
2025-01-05 09:27:00,DRONE_0026,Sector-A,Delivery,64,In Progress,EdgeNode_3,Yes,55,4.44
2025-01-05 09:28:00,DRONE_0050,Sector-C,Mapping,113,Completed,EdgeNode_4,Yes,65,3.68
2025-01-05 09:29:00,DRONE_0012,Sector-C,Mapping,55,Failed,EdgeNode_2,No,64,3.65
2025-01-05 09:30:00,DRONE_0095,Sector-B,Mapping,9,Failed,EdgeNode_3,Yes,28,4.26
2025-01-05 09:31:00,DRONE_0081,Sector-A,Traffic Monitoring,116,Pending,EdgeNode_3,Yes,55,2.06
2025-01-05 09:32:00,DRONE_0097,Sector-C,Emergency Response,78,In Progress,EdgeNode_4,No,24,3.82
2025-01-05 09:33:00,DRONE_0075,Sector-D,Emergency Response,36,Pending,EdgeNode_2,No,98,0.39
2025-01-05 09:34:00,DRONE_0092,Sector-D,Emergency Response,16,In Progress,EdgeNode_1,Yes,92,0.38
2025-01-05 09:35:00,DRONE_0096,Sector-B,Traffic Monitoring,56,In Progress,EdgeNode_2,Yes,69,1.73
2025-01-05 09:36:00,DRONE_0065,Sector-B,Mapping,17,Failed,EdgeNode_1,No,47,1.06
2025-01-05 09:37:00,DRONE_0047,Sector-B,Emergency Response,89,Completed,EdgeNode_5,Yes,46,2.64
2025-01-05 09:38:00,DRONE_0092,Sector-B,Traffic Monitoring,116,Completed,EdgeNode_2,No,66,1.0
2025-01-05 09:39:00,DRONE_0053,Sector-C,Traffic Monitoring,58,Pending,EdgeNode_1,Yes,52,4.88
2025-01-05 09:40:00,DRONE_0071,Sector-A,Delivery,101,Pending,EdgeNode_4,Yes,57,4.27
2025-01-05 09:41:00,DRONE_0002,Sector-B,Emergency Response,58,In Progress,EdgeNode_1,Yes,27,4.91
2025-01-05 09:42:00,DRONE_0024,Sector-B,Mapping,45,Completed,EdgeNode_5,Yes,23,4.06
2025-01-05 09:43:00,DRONE_0004,Sector-C,Surveillance,52,In Progress,EdgeNode_1,Yes,55,4.76
2025-01-05 09:44:00,DRONE_0019,Sector-B,Traffic Monitoring,55,Failed,EdgeNode_2,Yes,50,1.9
2025-01-05 09:45:00,DRONE_0026,Sector-B,Delivery,51,Failed,EdgeNode_1,No,93,2.54
2025-01-05 09:46:00,DRONE_0075,Sector-A,Surveillance,54,In Progress,EdgeNode_2,Yes,68,1.27
2025-01-05 09:47:00,DRONE_0040,Sector-D,Traffic Monitoring,100,In Progress,EdgeNode_5,Yes,60,3.22
2025-01-05 09:48:00,DRONE_0050,Sector-B,Delivery,80,In Progress,EdgeNode_1,Yes,27,3.96
2025-01-05 09:49:00,DRONE_0043,Sector-C,Emergency Response,50,In Progress,EdgeNode_1,Yes,49,2.54
2025-01-05 09:50:00,DRONE_0075,Sector-A,Delivery,103,In Progress,EdgeNode_5,No,33,1.55
2025-01-05 09:51:00,DRONE_0067,Sector-C,Traffic Monitoring,104,Failed,EdgeNode_1,No,64,2.59
2025-01-05 09:52:00,DRONE_0012,Sector-A,Emergency Response,42,Failed,EdgeNode_2,Yes,65,0.41
2025-01-05 09:53:00,DRONE_0067,Sector-A,Mapping,116,Failed,EdgeNode_3,Yes,86,3.63
2025-01-05 09:54:00,DRONE_0027,Sector-B,Delivery,96,Pending,EdgeNode_3,No,35,2.31
2025-01-05 09:55:00,DRONE_0054,Sector-B,Surveillance,17,Failed,EdgeNode_2,Yes,29,4.5
2025-01-05 09:56:00,DRONE_0066,Sector-B,Emergency Response,80,Completed,EdgeNode_1,Yes,87,4.62
2025-01-05 09:57:00,DRONE_0049,Sector-D,Emergency Response,26,Completed,EdgeNode_2,No,71,0.71
2025-01-05 09:58:00,DRONE_0016,Sector-D,Mapping,112,In Progress,EdgeNode_5,No,69,4.98
2025-01-05 09:59:00,DRONE_0002,Sector-C,Delivery,6,Failed,EdgeNode_2,Yes,87,4.85
2025-01-05 10:00:00,DRONE_0060,Sector-B,Surveillance,97,In Progress,EdgeNode_3,Yes,21,3.17
2025-01-05 10:01:00,DRONE_0054,Sector-D,Mapping,81,In Progress,EdgeNode_4,No,94,4.14
2025-01-05 10:02:00,DRONE_0030,Sector-B,Delivery,103,Completed,EdgeNode_5,No,98,0.19
2025-01-05 10:03:00,DRONE_0084,Sector-D,Surveillance,17,Completed,EdgeNode_1,Yes,94,4.85
2025-01-05 10:04:00,DRONE_0038,Sector-D,Surveillance,61,In Progress,EdgeNode_2,Yes,79,2.34
2025-01-05 10:05:00,DRONE_0028,Sector-A,Traffic Monitoring,38,Completed,EdgeNode_5,No,69,4.56
2025-01-05 10:06:00,DRONE_0025,Sector-B,Surveillance,23,In Progress,EdgeNode_3,Yes,20,1.99
2025-01-05 10:07:00,DRONE_0096,Sector-B,Delivery,13,In Progress,EdgeNode_1,No,56,3.96
2025-01-05 10:08:00,DRONE_0010,Sector-D,Mapping,99,In Progress,EdgeNode_2,No,42,2.15
2025-01-05 10:09:00,DRONE_0060,Sector-B,Mapping,37,Pending,EdgeNode_2,No,68,1.88
2025-01-05 10:10:00,DRONE_0042,Sector-D,Traffic Monitoring,31,Completed,EdgeNode_1,Yes,93,4.74
2025-01-05 10:11:00,DRONE_0040,Sector-B,Delivery,49,Completed,EdgeNode_4,No,83,3.53
2025-01-05 10:12:00,DRONE_0097,Sector-A,Surveillance,6,Failed,EdgeNode_4,No,36,4.22
2025-01-05 10:13:00,DRONE_0077,Sector-B,Traffic Monitoring,83,Completed,EdgeNode_5,Yes,90,2.76
2025-01-05 10:14:00,DRONE_0042,Sector-A,Emergency Response,87,Failed,EdgeNode_2,No,34,4.6
2025-01-05 10:15:00,DRONE_0047,Sector-C,Delivery,61,In Progress,EdgeNode_5,No,70,3.73
2025-01-05 10:16:00,DRONE_0037,Sector-B,Traffic Monitoring,99,Pending,EdgeNode_1,Yes,46,0.45
2025-01-05 10:17:00,DRONE_0080,Sector-B,Mapping,61,In Progress,EdgeNode_5,No,28,3.86
2025-01-05 10:18:00,DRONE_0022,Sector-B,Traffic Monitoring,20,In Progress,EdgeNode_2,Yes,83,0.19
2025-01-05 10:19:00,DRONE_0057,Sector-A,Emergency Response,111,In Progress,EdgeNode_4,Yes,82,4.16
2025-01-05 10:20:00,DRONE_0084,Sector-B,Delivery,83,Failed,EdgeNode_4,No,72,1.73
2025-01-05 10:21:00,DRONE_0027,Sector-B,Traffic Monitoring,10,Pending,EdgeNode_1,No,61,3.03
2025-01-05 10:22:00,DRONE_0041,Sector-D,Surveillance,18,In Progress,EdgeNode_3,No,89,3.77
2025-01-05 10:23:00,DRONE_0080,Sector-C,Delivery,31,Failed,EdgeNode_5,No,54,3.22
2025-01-05 10:24:00,DRONE_0034,Sector-A,Traffic Monitoring,42,In Progress,EdgeNode_1,No,36,3.39
2025-01-05 10:25:00,DRONE_0032,Sector-D,Traffic Monitoring,23,Pending,EdgeNode_4,Yes,63,4.47
2025-01-05 10:26:00,DRONE_0090,Sector-A,Delivery,41,In Progress,EdgeNode_2,Yes,62,1.93
2025-01-05 10:27:00,DRONE_0089,Sector-D,Mapping,111,In Progress,EdgeNode_2,No,95,2.78
2025-01-05 10:28:00,DRONE_0066,Sector-C,Surveillance,8,Completed,EdgeNode_3,No,63,0.96
2025-01-05 10:29:00,DRONE_0012,Sector-D,Delivery,62,Failed,EdgeNode_3,Yes,57,2.39
2025-01-05 10:30:00,DRONE_0040,Sector-A,Surveillance,94,Pending,EdgeNode_4,No,60,0.84
2025-01-05 10:31:00,DRONE_0073,Sector-B,Surveillance,13,Failed,EdgeNode_3,No,44,3.2
2025-01-05 10:32:00,DRONE_0076,Sector-B,Delivery,109,Completed,EdgeNode_3,No,68,1.69
2025-01-05 10:33:00,DRONE_0090,Sector-C,Traffic Monitoring,117,In Progress,EdgeNode_2,Yes,79,4.31
2025-01-05 10:34:00,DRONE_0073,Sector-A,Mapping,44,Pending,EdgeNode_5,Yes,21,1.78
2025-01-05 10:35:00,DRONE_0010,Sector-A,Surveillance,19,Pending,EdgeNode_2,Yes,84,1.51
2025-01-05 10:36:00,DRONE_0096,Sector-A,Surveillance,109,Failed,EdgeNode_2,Yes,22,2.51
2025-01-05 10:37:00,DRONE_0098,Sector-C,Traffic Monitoring,105,In Progress,EdgeNode_4,No,33,0.96
2025-01-05 10:38:00,DRONE_0048,Sector-B,Delivery,8,Completed,EdgeNode_4,No,64,1.1
2025-01-05 10:39:00,DRONE_0020,Sector-D,Mapping,94,In Progress,EdgeNode_5,No,53,3.94
2025-01-05 10:40:00,DRONE_0039,Sector-C,Surveillance,56,Failed,EdgeNode_1,Yes,55,2.54
2025-01-05 10:41:00,DRONE_0060,Sector-D,Surveillance,22,Pending,EdgeNode_3,No,34,1.11
